Date,PortfolioMTM,NAV,DailyReturn,Equity,HedgeShares,CallNum,NetDelta,Gamma,Vega,Theta,Vanna,Volga,TradeEvent,CallSymbol,ExitCallSymbol,Rolled,RehedgeDay
2025-12-31,108854.8785906985,108854.8785906985,-0.0021629658425379008,1.0885487859069847,0.0,0.0,,,,,,,exit:force_close,,O:AAPL260102C00285000,False,False
2026-01-02,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-05,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-06,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-07,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-08,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-09,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-12,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-13,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-14,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-15,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-16,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-20,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-21,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-22,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-23,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-26,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-27,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-28,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-29,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-01-30,108854.8785906985,108854.8785906985,0.0,1.0885487859069847,0.0,0.0,,,,,,,,,,False,False
2026-02-02,108854.87859069847,108854.87859069847,-2.6736358382398294e-16,1.0885487859069845,-2275.0,4970.0,-0.267457571995692,0.03430127831222625,52.96213587343905,-77.02464385531721,-1.474485638083316,71.82798479682094,enter_long,O:AAPL260306C00260000,,False,False
2026-02-03,111849.82581359881,111849.82581359881,0.02751321081493778,1.118498258135988,-2103.0,4970.0,-0.19909997143258806,0.033843312005776865,53.61077472637138,-84.76189040954544,-1.2836100420471968,56.23980537259948,,O:AAPL260306C00260000,,False,True
2026-02-04,120367.43945495621,120367.43945495621,0.07615222982601925,1.203674394549562,-2964.0,4970.0,0.28400208566154106,0.02506181285130729,44.603287241145566,-82.26813998095517,-1.4976048399255362,99.14667828210744,,O:AAPL260306C00260000,,False,True
2026-02-05,125764.31965515157,125764.31965515157,0.0448367118602284,1.2576431965515156,-2729.0,4970.0,-0.05250739339771826,0.024760692663254848,46.66808604206783,-96.5791502110966,-1.2838611545020795,75.47675229110374,,O:AAPL260306C00260000,,False,True
2026-02-06,118391.35297424335,118391.35297424335,-0.05862526590311988,1.1839135297424332,-3250.0,4970.0,-0.48168934560271737,0.02367150177598054,39.4205361741527,-78.12964618486926,-1.5755889002218468,114.32722894203506,,O:AAPL260306C00260000,,False,True
2026-02-09,113216.25297424337,113216.25297424337,-0.043711807239214896,1.1321625297424336,-3000.0,4970.0,0.24793613704878226,0.028783783771567022,40.00082643045316,-84.13430503403197,-1.608874747917655,98.11042278534383,,O:AAPL260306C00260000,,False,True
2026-02-10,109873.46029846207,109873.46029846207,-0.02952573140308556,1.0987346029846206,-2992.0,4970.0,0.10159201018677777,0.030835711552266415,39.16070782300798,-82.33606397584009,-1.685418183477549,99.94277254887,,O:AAPL260306C00260000,,False,True
2026-02-11,113324.29838439962,113324.29838439962,0.03140738515528348,1.133242983843996,-3115.0,4970.0,-0.07878987631875134,0.027579633626110475,37.061484513893085,-88.70734588897253,-1.5669371308559614,97.03384086517949,,O:AAPL260306C00260000,,False,True
2026-02-12,129379.81416198751,129379.81416198751,0.14167761024318962,1.2937981416198747,-635.0,4970.0,-0.397024795276252,0.042491304525421186,50.594005976758496,-121.99798048676726,-0.24558674698424754,2.5389392572990825,,O:AAPL260306C00260000,,False,True
2026-02-13,127442.57191345235,127442.57191345235,-0.014973295958747237,1.2744257191345232,733.0,4970.0,0.04578305563711638,0.047084599942635086,48.09687297244892,-111.6762392499152,0.724874340564907,8.264704533031239,,O:AAPL260306C00260000,,False,True
2026-02-17,131143.3763873293,131143.3763873293,0.029038997081683268,1.3114337638732927,-1176.0,4970.0,-0.07706853383160706,0.047227519104031807,43.40972852930342,-134.21241839482153,-0.6454281702576659,11.079329759506798,,O:AAPL260306C00260000,,False,True
2026-02-18,126962.55495178245,126962.55495178245,-0.03187977578981099,1.2696255495178241,-1354.0,4970.0,0.14464496465984666,0.04987287001966893,41.54337126052677,-131.40542395668604,-0.8052122492177584,15.557767876585658,,O:AAPL260306C00260000,,False,True
2026-02-19,127246.26139709493,127246.26139709493,0.002234567864676495,1.272462613970949,-378.0,4970.0,-0.27022755851004376,0.054883911349125174,41.94260401931504,-140.25095508225462,-0.11553217748125053,0.5820241653789605,,O:AAPL260306C00260000,,False,True
2026-02-20,126479.76139709493,126479.76139709493,-0.006023752616259572,1.264797613970949,-1491.0,4970.0,0.3069480548297179,0.053231184795773656,38.371713505433505,-136.99467103054496,-0.9176846528090005,18.321184169883495,,O:AAPL260306C00260000,,False,True
2026-02-23,125436.05229675316,125436.05229675316,-0.008251985051307554,1.2543605229675312,-1924.0,4970.0,-0.4493818130449654,0.05145991743748679,32.42960039980694,-162.44225859915068,-1.0808615672169166,25.26828872681095,,O:AAPL260306C00260000,,False,True
2026-02-24,131065.77002136246,131065.77002136246,0.04488117747273068,1.3106577002136242,-3139.0,4970.0,-0.3250891972948011,0.036581252616823726,23.972884309939943,-147.39807866665282,-1.3938153704378258,56.4956870034908,,O:AAPL260306C00260000,,False,True
2026-02-25,127785.47151672374,127785.47151672374,-0.0250278810714961,1.277854715167237,-3757.0,4970.0,0.16615577073707755,0.031079027962158334,17.424675124638703,-114.07914545494961,-1.4950459200225819,74.9790663756498,,O:AAPL260306C00260000,,False,True
2026-02-26,128369.9269305421,128369.9269305421,0.004573723498307627,1.2836992693054206,-3513.0,4970.0,-0.4075933482640721,0.034785391699735595,18.50781151010211,-145.0576220926476,-1.4122434650404707,60.373680772257956,,O:AAPL260306C00260000,,False,True
2026-02-27,130303.3055438234,130303.3055438234,0.015060993330060876,1.3030330554382337,0.0,0.0,,,,,,,exit:force_close,,O:AAPL260306C00260000,False,False
2026-03-02,130303.3055438234,130303.3055438234,0.0,1.3030330554382337,-340.0,5500.0,0.21221458540730964,0.03345269457171126,68.81074681862583,-88.48629583954923,0.03537655487603468,-0.2374863458072506,enter_long,O:AAPL260410C00265000,,False,False
2026-03-03,132503.10595886246,132503.10595886246,0.016882153571301604,1.325031059588624,-161.0,5500.0,0.4583741939680124,0.03300879487946303,67.83200245168278,-92.20061565913565,0.15395887480750234,-0.48182229738378857,,O:AAPL260410C00265000,,False,True
2026-03-04,124506.13772766128,124506.13772766128,-0.06035306246846744,1.2450613772766124,105.0,5500.0,-0.21592408642693783,0.0359318633378624,66.64732434516498,-86.5645849251938,0.3259431910095164,0.6538966275909941,,O:AAPL260410C00265000,,False,True
2026-03-05,131971.98977844254,131971.98977844254,0.0599637269859877,1.319719897784425,0.0,0.0,,,,,,,exit:vrp,,O:AAPL260410C00265000,False,False
2026-03-06,131971.98977844254,131971.98977844254,0.0,1.319719897784425,0.0,0.0,,,,,,,,,,False,False
2026-03-09,131971.98977844254,131971.98977844254,0.0,1.319719897784425,0.0,0.0,,,,,,,,,,False,False
2026-03-10,131971.98977844254,131971.98977844254,0.0,1.319719897784425,0.0,0.0,,,,,,,,,,False,False
2026-03-11,131971.98977844254,131971.98977844254,0.0,1.319719897784425,0.0,0.0,,,,,,,,,,False,False
2026-03-12,131971.98977844254,131971.98977844254,0.0,1.319719897784425,0.0,0.0,,,,,,,,,,False,False
2026-03-13,131971.98977844254,131971.98977844254,0.0,1.319719897784425,-231.0,-428.0,0.2334797204472352,0.034237620033209286,42.03907614198545,-64.45132658253486,1.9213075701975089,98.413143328036,enter_short,O:AAPL260410C00265000,,False,False
2026-03-16,132426.84695861832,132426.84695861832,0.003446619096517398,1.3242684695861828,-213.0,-428.0,-0.34969129836136403,0.03975131033941623,42.17259035570778,-69.42331697982752,1.9278792041725914,85.44851280951187,,O:AAPL260410C00265000,,False,True
2026-03-17,132567.3594287111,132567.3594287111,0.0010610572804521901,1.3256735942871105,-196.0,-428.0,0.18202715096549582,0.04268466159572772,43.111326063542606,-73.48529005098206,1.8748599540549487,75.27572184298528,,O:AAPL260410C00265000,,False,True
2026-03-18,132607.83811279314,132607.83811279314,0.0003053442737072309,1.326078381127931,-281.0,-428.0,-0.07734420989328328,0.03541709652871175,31.95696579042095,-51.45897996430875,2.2316904936655204,132.58980209344253,,O:AAPL260410C00265000,,False,True
2026-03-19,132181.2969122316,132181.2969122316,-0.0032165610014600362,1.3218129691223157,-272.0,-428.0,0.39840204986614935,0.032583393001201874,31.97192978416203,-64.48142608220904,1.9578893501837695,112.01019324706334,,O:AAPL260410C00265000,,False,True
2026-03-20,132363.81724426284,132363.81724426284,0.0013808332668458878,1.3236381724426283,-297.0,-428.0,-0.2730704633481764,0.03100585282442793,28.005314160069666,-55.60106403993244,2.0046595440796047,123.30323017980787,,O:AAPL260410C00265000,,False,True
2026-03-23,132762.39724426286,132762.39724426286,0.0030112458850025518,1.3276239724426282,-277.0,-428.0,0.29905815153301774,0.03896203180394138,28.8771975248631,-63.0882704095264,2.1401609591498474,111.37154023975388,,O:AAPL260410C00265000,,False,True
2026-03-24,132934.8489349367,132934.8489349367,0.0012989498099868061,1.3293484893493666,-289.0,-428.0,-0.014040957054305636,0.03942899185100647,26.675901090434227,-58.86835950156525,2.213687203867175,118.33315027426254,,O:AAPL260410C00265000,,False,True
2026-03-25,133434.8701696779,133434.8701696779,0.0037614007067923237,1.3343487016967785,-330.0,-428.0,-0.1992397224786373,0.037783046921649736,19.791238736275734,-36.3359662479929,2.500843162925399,167.73748511776523,,O:AAPL260410C00265000,,False,True
2026-03-26,132845.0087597658,132845.0087597658,-0.004420594175735417,1.3284500875976577,-264.0,-428.0,0.17864830654917796,0.04278971818970513,27.93774150534882,-78.18474709714124,2.0245249931716383,90.56225408042252,,O:AAPL260410C00265000,,False,True
2026-03-27,132362.5677929689,132362.5677929689,-0.0036316077758655053,1.3236256779296889,-302.0,-428.0,-0.304815422232366,0.03209322457385494,22.37424349517016,-79.09907016087713,1.7314879355662325,89.1586273656003,,O:AAPL260410C00265000,,False,True
2026-03-30,133077.8272399904,133077.8272399904,0.005403789447030445,1.330778272399904,-242.0,-428.0,-0.4065755281746988,0.019735723292632255,21.40457546001725,-285.39674924703536,0.9273628778924754,51.47226848230776,,O:AAPL260410C00265000,,False,True
2026-03-31,133429.47004638688,133429.47004638688,0.0026423846382938264,1.3342947004638688,0.0,0.0,,,,,,,exit:force_close,,O:AAPL260410C00265000,False,False
